date,account_value
2023-09-25,1022458.5862467493
2023-09-26,1012122.4725364182
2023-09-27,1011347.6957342485
2023-09-28,1018099.4875773691
2023-09-29,1014610.3671663507
2023-10-02,1025880.64366801
2023-10-03,1010015.9364193223
2023-10-04,1017955.7350528977
2023-10-05,1021987.4439571641
2023-10-06,1037035.8005194352
2023-10-09,1043923.3147349542
2023-10-10,1041464.9393990091
2023-10-11,1048863.074688514
2023-10-12,1049016.3471265633
2023-10-13,1054680.593853553
2023-10-16,1061940.2265210946
2023-10-17,1060299.4646421273
2023-10-18,1055473.5603147347
2023-10-19,1050275.2099347909
2023-10-20,1040685.7503962014
2023-10-23,1036900.7802500222
2023-10-24,1043870.9934763405
2023-10-25,1055082.7522258447
2023-10-26,1038819.1528186486
2023-10-27,1031340.9958476708
2023-10-30,1045113.3735524056
2023-10-31,1048759.2760486864
2023-11-01,1056167.0981197618
2023-11-02,1066874.1274929307
2023-11-03,1070593.0692692064
2023-11-06,1078111.6334476732
2023-11-07,1083934.6685199998
2023-11-08,1085907.8476581834
2023-11-09,1078205.1820163988
2023-11-10,1091513.4654217027
2023-11-13,1089414.053522136
2023-11-14,1095528.9279117845
2023-11-15,1096812.7467790102
2023-11-16,1093876.5874231828
2023-11-17,1083602.574453212
2023-11-20,1092152.5924700273
2023-11-21,1088213.49555759
2023-11-22,1097215.633584781
2023-11-24,1100340.1297853426
2023-11-27,1098421.2531984285
2023-11-28,1101593.000142856
2023-11-29,1094936.1457231478
2023-11-30,1109550.1783616976
2023-12-01,1105265.2546213106
2023-12-04,1102065.5525339083
2023-12-05,1105853.289254947
2023-12-06,1099824.1040895418
2023-12-07,1101477.2624695618
2023-12-08,1105366.3493565896
2023-12-11,1101767.189382808
2023-12-12,1106910.2744719347
2023-12-13,1115915.2299372514
2023-12-14,1096923.2919713433
2023-12-15,1100002.1468831475
2023-12-18,1100739.3953992303
2023-12-19,1102037.583570617
2023-12-20,1089362.5467969354
2023-12-21,1098431.3939839776
2023-12-22,1101688.6026687464
2023-12-26,1102558.9775218347
2023-12-27,1105500.5149530137
2023-12-28,1109507.3639950173
2023-12-29,1111107.764359958
2024-01-02,1120187.008223941
2024-01-03,1123410.2859796784
2024-01-04,1123957.7704500458
2024-01-05,1118636.6592249176
2024-01-08,1129176.8757700226
2024-01-09,1129339.045070102
2024-01-10,1135965.781573703
2024-01-11,1139387.9188493988
2024-01-12,1132612.4720262787
2024-01-16,1131057.0620073578
2024-01-17,1132624.2518190644
2024-01-18,1132939.4085878632
2024-01-19,1132861.555326465
2024-01-22,1138530.499807361
2024-01-23,1140207.2130832705
2024-01-24,1138801.6284913972
2024-01-25,1135490.3966569856
2024-01-26,1143784.646374698
2024-01-29,1152062.7467889742
2024-01-30,1151513.0097932771
2024-01-31,1139566.5461282686
2024-02-01,1151770.8186235384
2024-02-02,1161936.2006158784
2024-02-05,1148807.7232484773
2024-02-06,1153727.0156259493
2024-02-07,1162162.2548112825
2024-02-08,1162584.5897684053
2024-02-09,1166103.4691171602
2024-02-12,1162242.455624576
2024-02-13,1148822.196084018
2024-02-14,1154241.2205705598
2024-02-15,1154587.0901689485
2024-02-16,1150131.192669864
2024-02-20,1148901.7423982576
2024-02-21,1149290.0442361787
2024-02-22,1164634.9726762727
2024-02-23,1165884.3662157014
2024-02-26,1160202.969291591
2024-02-27,1149823.1910606073
2024-02-28,1138828.172742431
2024-02-29,1140158.0172935175
2024-03-01,1141683.0234275507
2024-03-04,1134501.1501136469
2024-03-05,1114631.301736419
2024-03-06,1114968.079637115
2024-03-07,1125656.208509864
2024-03-08,1123679.8938621895
2024-03-11,1131581.8943771736
2024-03-12,1145326.7340869324
2024-03-13,1145757.003232898
2024-03-14,1153752.6053180115
2024-03-15,1144047.8373088257
2024-03-18,1143957.9413661377
2024-03-19,1153559.3312281983
2024-03-20,1161844.0648898499
2024-03-21,1166400.031923236
2024-03-22,1162283.22580141
2024-03-25,1155186.998948993
2024-03-26,1157087.5982722656
2024-03-27,1164910.425737323
2024-03-28,1165166.0432376282
2024-04-01,1166732.7734126465
2024-04-02,1138011.1255664246
2024-04-03,1137219.5834292786
2024-04-04,1125204.972371997
2024-04-05,1135868.4610232727
2024-04-08,1134053.7690181152
2024-04-09,1141331.8814235262
2024-04-10,1129368.8108325533
2024-04-11,1130290.8633266024
2024-04-12,1118323.4547954134
2024-04-15,1112961.469481998
2024-04-16,1127607.6105189852
2024-04-17,1130737.5061030916
2024-04-18,1132177.9980884127
2024-04-19,1137202.3928523592
2024-04-22,1135309.9355159334
2024-04-23,1140154.7644954256
2024-04-24,1142890.4646335177
2024-04-25,1136641.9692607454
2024-04-26,1145231.4936314728
2024-04-29,1138910.2856904175
2024-04-30,1118573.3797150757
2024-05-01,1124711.3676282074
2024-05-02,1133983.0049270529
2024-05-03,1153622.4105895895
2024-05-06,1159137.0067469839
2024-05-07,1161654.2781045353
2024-05-08,1167542.7780549442
2024-05-09,1175132.5548112309
2024-05-10,1181602.7462708866
2024-05-13,1179491.8619935429
2024-05-14,1184856.9527490055
2024-05-15,1200623.2460207494
2024-05-16,1201390.599904752
2024-05-17,1203001.3697106603
2024-05-20,1201819.1999490026
2024-05-21,1209573.4934937719
2024-05-22,1207537.1838090185
2024-05-23,1196875.662255979
2024-05-24,1194003.6781632665
2024-05-28,1186457.1160447362
2024-05-29,1170102.0967296956
2024-05-30,1154488.4650872853
2024-05-31,1169276.5258439686
2024-06-03,1170085.0227922108
2024-06-04,1179418.586825719
2024-06-05,1184310.602980962
2024-06-06,1184582.0350946095
2024-06-07,1176084.9319070484
2024-06-10,1184150.2285684254
2024-06-11,1187664.720359197
2024-06-12,1192057.4763406422
2024-06-13,1193797.8399728443
2024-06-14,1195275.4978860524
2024-06-17,1199264.0265420582
2024-06-18,1193896.6030534413
2024-06-20,1200521.1790803578
2024-06-21,1204709.3173135426
2024-06-24,1213750.9984620716
2024-06-25,1212104.6942514088
2024-06-26,1209034.6925119068
2024-06-27,1211493.5452798512
2024-06-28,1213404.0677179005
2024-07-01,1216182.9861419043
2024-07-02,1221670.918192014
2024-07-03,1215724.565009496
2024-07-05,1223171.8926315815
2024-07-08,1220765.1293259175
2024-07-09,1216405.563152364
2024-07-10,1234185.0277214558
2024-07-11,1227590.8841095478
2024-07-12,1233336.7823982746
2024-07-15,1236866.6830523238
2024-07-16,1254784.4610344975
2024-07-17,1269264.5987970862
2024-07-18,1256292.2627756628
2024-07-19,1251867.8713839087
2024-07-22,1254503.8468935522
2024-07-23,1251159.3365553487
2024-07-24,1238915.1998644688
2024-07-25,1228519.5659571507
2024-07-26,1252210.3885317661
2024-07-29,1252322.5151419118
2024-07-30,1248210.8685793355
2024-07-31,1242513.177436109
2024-08-01,1236877.1735451177
2024-08-02,1234052.7876123632
2024-08-05,1196360.234741525
2024-08-06,1202026.5955470824
2024-08-07,1193560.2056476912
2024-08-08,1206680.9644579252
2024-08-09,1204942.977904199
2024-08-12,1207405.6932567381
2024-08-13,1224324.9091440823
2024-08-14,1231665.6160666288
2024-08-15,1248008.1533667387
2024-08-16,1246256.456085855
2024-08-19,1254333.7532889189
2024-08-20,1260452.4897620024
2024-08-21,1259471.2240073027
2024-08-22,1249588.8036235136
2024-08-23,1258556.543858041
2024-08-26,1257612.1935467618
2024-08-27,1258083.7599682705
2024-08-28,1255023.3217930081
2024-08-29,1262527.06060061
2024-08-30,1268795.5433579343
2024-09-03,1260443.0623536923
2024-09-04,1262047.7326554807
2024-09-05,1254015.7807158444
2024-09-06,1242387.1326033452
2024-09-09,1246733.2513669257
2024-09-10,1260083.3011019414
2024-09-11,1264982.3709549191
2024-09-12,1271104.4339432004
2024-09-13,1282054.9726044782
2024-09-16,1287158.1724030622
2024-09-17,1281793.6985299238
2024-09-18,1279024.9923235525
2024-09-19,1287171.7703731589
2024-09-20,1285676.120855737
2024-09-23,1282847.44629791
2024-09-24,1279028.170099315
2024-09-25,1277188.935753488
2024-09-26,1276766.723630418
2024-09-27,1279921.0775782482
2024-09-30,1284906.1332868016
2024-10-01,1273819.8206838048
2024-10-02,1273194.1515935338
2024-10-03,1269895.5223239912
2024-10-04,1270926.98215706
2024-10-07,1255429.5403546689
2024-10-08,1259298.6689569943
2024-10-09,1273965.7503498816
2024-10-10,1274422.355280248
2024-10-11,1280727.0642798818
2024-10-14,1287882.773910802
2024-10-15,1256764.420175649
2024-10-16,1267730.7141238071
2024-10-17,1264911.7939349033
2024-10-18,1267602.0482430737
2024-10-21,1264666.9623158812
2024-10-22,1273786.681191621
2024-10-23,1264164.8710719922
2024-10-24,1260105.1456729749
2024-10-25,1263568.259363565
2024-10-28,1264213.756388101
2024-10-29,1266357.2580420773
2024-10-30,1267259.4057242672
2024-10-31,1239224.5304534237
2024-11-01,1247353.014832349
2024-11-04,1238358.9801595968
2024-11-05,1250596.2809980672
2024-11-06,1288133.621612386
2024-11-07,1298838.5387228292
2024-11-08,1305832.768294942
2024-11-11,1305869.3126293537
2024-11-12,1294957.5527531025
2024-11-13,1294373.6430435574
2024-11-14,1283695.087522056
2024-11-15,1263786.2037558816
2024-11-18,1261742.121556785
2024-11-19,1255939.2853331827
2024-11-20,1273583.3374686502
2024-11-21,1273666.6153194592
2024-11-22,1279971.9901230023
2024-11-25,1293597.3214579632
2024-11-26,1304011.47440825
2024-11-27,1300208.2783437741
2024-11-29,1302441.5458265317
2024-12-02,1307297.349880792
2024-12-03,1306212.1823049558
2024-12-04,1316031.9596754087
2024-12-05,1303290.4760328305
2024-12-06,1284045.57048401
2024-12-09,1292619.8521727002
2024-12-10,1290402.7059269994
2024-12-11,1274325.6338292211
2024-12-12,1263777.9010907263
2024-12-13,1263727.3357297033
2024-12-16,1250983.183717832
2024-12-17,1245147.7420521826
2024-12-18,1226357.458938905
2024-12-19,1221513.2954524243
2024-12-20,1230755.554466554
2024-12-23,1234105.2746432507
2024-12-24,1242995.7875102246
2024-12-26,1245633.8467486585
2024-12-27,1234337.6196215833
2024-12-30,1222188.1385195935
2024-12-31,1218806.2783129895
2025-01-02,1214305.6948550427
2025-01-03,1227213.7754901135
2025-01-06,1231883.2908099378
2025-01-07,1229631.8219378674
2025-01-08,1240449.0925944531
2025-01-10,1228924.142521211
2025-01-13,1245256.8314173901
2025-01-14,1245781.2530406201
2025-01-15,1261390.8347514356
2025-01-16,1238857.5635550816
2025-01-17,1244356.9928788694
2025-01-21,1258344.8026170286
2025-01-22,1275231.0649423155
2025-01-23,1286537.0613374265
2025-01-24,1283853.1130647215
2025-01-27,1280526.6645173582
2025-01-28,1292382.5786485227
2025-01-29,1285754.2235002073
2025-01-30,1267546.5927743467
2025-01-31,1263442.5227288755
2025-02-03,1265389.6189294741
2025-02-04,1261857.1754879858
2025-02-05,1268227.026657572
2025-02-06,1259396.8414616492
2025-02-07,1246604.650108805
2025-02-10,1255332.5313267615
2025-02-11,1254826.2518772986
2025-02-12,1246759.11715745
2025-02-13,1254637.0150074866
2025-02-14,1247876.6094860937
2025-02-18,1235349.5548901465
2025-02-19,1250184.5633435156
2025-02-20,1243751.4234166052
2025-02-21,1208570.6609234717
2025-02-24,1202733.6069149878
2025-02-25,1208688.7127652075
2025-02-26,1201102.100925913
2025-02-27,1198108.586651316
2025-02-28,1213322.5468678381
2025-03-03,1196186.070759287
2025-03-04,1194551.248344889
2025-03-05,1212896.283386698
2025-03-06,1214082.130676737
2025-03-07,1216046.0917553809
2025-03-10,1188286.7620015051
2025-03-11,1184591.3741803076
2025-03-12,1180969.0689434912
2025-03-13,1173340.3380407507
2025-03-14,1194082.8184446509
2025-03-17,1206297.6514715368
2025-03-18,1201250.4018682654
2025-03-19,1208695.65401594
2025-03-20,1211183.5835317785
2025-03-21,1217376.453763407
2025-03-24,1222365.453484934
2025-03-25,1216045.2218259985
2025-03-26,1215050.341866892
2025-03-27,1210935.4728330786
2025-03-28,1196122.9197935278
2025-03-31,1204219.3453039343
2025-04-01,1209589.4974607641
2025-04-02,1209865.3031858618
2025-04-03,1192684.5096754248
2025-04-04,1143932.3445994782
2025-04-07,1140006.234774729
2025-04-08,1145198.106951853
2025-04-09,1231033.1257735693
2025-04-10,1216769.0971023047
2025-04-11,1234701.0464469397
2025-04-14,1230322.961375376
2025-04-15,1224676.4858428442
2025-04-16,1198542.1550284827
2025-04-17,1109783.3453307135
2025-04-21,1073775.558331797
2025-04-22,1093878.4848000281
2025-04-23,1104321.4062592261
2025-04-24,1121312.40335607
2025-04-25,1123984.9686841548
2025-04-28,1125897.231245953
2025-04-29,1126374.9342832149
2025-04-30,1131071.6492681087
2025-05-01,1153394.1789693416
2025-05-02,1169239.6952390254
2025-05-05,1172174.8329534114
2025-05-06,1155060.7423543513
2025-05-07,1155977.9077863276
2025-05-08,1156931.191576916
2025-05-09,1152034.7381963313
2025-05-12,1177351.0994557918
2025-05-13,1129654.777010876
2025-05-14,1125049.5274037898
2025-05-15,1114168.5763845027
2025-05-16,1130046.413012463
2025-05-19,1152778.2271565974
2025-05-20,1154140.938277203
2025-05-21,1129229.0987271846
2025-05-22,1128693.2802533687
2025-05-23,1121798.3490972102
2025-05-27,1139432.6619329036
2025-05-28,1134786.420245129
2025-05-29,1138065.2496633113
2025-05-30,1143978.953448254
2025-06-02,1149559.9083776057
2025-06-03,1151776.6633786738
2025-06-04,1150831.3083829463
2025-06-05,1150788.8384694636
2025-06-06,1164390.176356274
2025-06-09,1166059.1297254146
2025-06-10,1165915.843378979
2025-06-11,1168777.8149709285
2025-06-12,1183520.7112455105
2025-06-13,1170613.3677205776
2025-06-16,1177782.1105031704
2025-06-17,1172696.1324119952
2025-06-18,1176520.9971352008
2025-06-20,1172671.2941437152
2025-06-23,1181134.2268295672
2025-06-24,1192968.811321297
2025-06-25,1192596.1181831744
2025-06-26,1200290.1547737506
2025-06-27,1205214.6045227435
2025-06-30,1211278.5560347675
2025-07-01,1221473.4702664264
2025-07-02,1210176.6684759906
2025-07-03,1221736.767791512
2025-07-07,1214229.329939772
2025-07-08,1215485.9746736512
2025-07-09,1223103.1335148527
2025-07-10,1219484.6346344664
2025-07-11,1219126.2150406553
2025-07-14,1217935.0522103026
2025-07-15,1208573.024540396
2025-07-16,1211903.0542759611
2025-07-17,1218032.7336754515
2025-07-18,1206784.9368481352
2025-07-21,1206701.5992588713
2025-07-22,1207393.9433712675
2025-07-23,1217637.4061093046
2025-07-24,1213194.8993038847
2025-07-25,1220224.3956093504
2025-07-28,1216969.866583319
2025-07-29,1202957.7918038084
