date,account_value
2023-11-03,983700.0895307858
2023-11-06,981866.7183548748
2023-11-07,985570.3795723506
2023-11-08,982666.6698686153
2023-11-09,975211.0779983741
2023-11-10,982253.5609293797
2023-11-13,980019.9020798141
2023-11-14,995510.3037883865
2023-11-15,1000761.1181541511
2023-11-16,1003094.9382471688
2023-11-17,1001136.930732093
2023-11-20,1003710.2183023903
2023-11-21,1002504.7353313286
2023-11-22,1011180.837891288
2023-11-24,1013795.2212616188
2023-11-27,1013448.559616935
2023-11-28,1015456.9372432167
2023-11-29,1022689.3778015167
2023-11-30,1030407.6551413834
2023-12-01,1046482.5349388382
2023-12-04,1051910.145943698
2023-12-05,1044100.2046809036
2023-12-06,1045409.7360132706
2023-12-07,1044685.9957089645
2023-12-08,1047194.2326512482
2023-12-11,1061743.1438052666
2023-12-12,1067426.5949303696
2023-12-13,1081993.1614069606
2023-12-14,1091918.2941106542
2023-12-15,1090285.8524994708
2023-12-18,1090567.5647371532
2023-12-19,1099430.862010339
2023-12-20,1086903.0272610027
2023-12-21,1096197.863137952
2023-12-22,1066308.5804012388
2023-12-26,1071357.8317523128
2023-12-27,1073859.0121364528
2023-12-28,1079906.9007419273
2023-12-29,1080667.0771603768
2024-01-02,1079727.7383710872
2024-01-03,1064625.9156466534
2024-01-04,1063369.5141508037
2024-01-05,1063209.1223545545
2024-01-08,1068754.1327978317
2024-01-09,1061360.7287564632
2024-01-10,1064738.4479843362
2024-01-11,1068436.9411261494
2024-01-12,1067100.3939312336
2024-01-16,1058065.4998596814
2024-01-17,1054076.8351050904
2024-01-18,1057711.3671996223
2024-01-19,1075708.7178832751
2024-01-22,1078004.9247517674
2024-01-23,1080630.8178251584
2024-01-24,1072236.286455476
2024-01-25,1086188.01134958
2024-01-26,1086003.9958321927
2024-01-29,1091773.7948339093
2024-01-30,1102861.19566694
2024-01-31,1086896.5585002683
2024-02-01,1085517.800491914
2024-02-02,1085184.1986942266
2024-02-05,1073345.266922887
2024-02-06,1082036.7044962742
2024-02-07,1085787.8400265763
2024-02-08,1084593.1108800727
2024-02-09,1087743.4921803123
2024-02-12,1102581.8635302498
2024-02-13,1084059.0119418518
2024-02-14,1088189.08423022
2024-02-15,1100126.3784912217
2024-02-16,1091520.4652646591
2024-02-20,1094553.9243825332
2024-02-21,1101295.5588931495
2024-02-22,1108079.7887732098
2024-02-23,1109835.4476366017
2024-02-26,1102906.1729011433
2024-02-27,1104118.2554527656
2024-02-28,1104255.9639872275
2024-02-29,1103131.5455301963
2024-03-01,1098419.219277221
2024-03-04,1098655.8629124595
2024-03-05,1092303.595109073
2024-03-06,1096371.2730511161
2024-03-07,1099025.5526048385
2024-03-08,1097439.4112828628
2024-03-11,1100850.4891683303
2024-03-12,1102643.5924122117
2024-03-13,1110727.441885791
2024-03-14,1097661.531065139
2024-03-15,1095331.6435806726
2024-03-18,1091934.3504577896
2024-03-19,1102523.1472276566
2024-03-20,1112782.3170937148
2024-03-21,1125749.0134727394
2024-03-22,1102287.1545934288
2024-03-25,1097771.9939126312
2024-03-26,1099020.7899970924
2024-03-27,1118769.2594548943
2024-03-28,1121085.2487525588
2024-04-01,1108384.352290172
2024-04-02,1098930.5200261949
2024-04-03,1096919.497212806
2024-04-04,1083828.7557593605
2024-04-05,1088621.7243020965
2024-04-08,1093516.6849074662
2024-04-09,1092009.0372057336
2024-04-10,1076017.467025142
2024-04-11,1079267.7899752152
2024-04-12,1069705.9889030526
2024-04-15,1076156.1645374747
2024-04-16,1072142.1710547402
2024-04-17,1067428.079305953
2024-04-18,1072830.1714629014
2024-04-19,1079475.4223886062
2024-04-22,1090575.8176677353
2024-04-23,1096106.8807696716
2024-04-24,1096024.7076399988
2024-04-25,1084644.675743167
2024-04-26,1088844.6172885469
2024-04-29,1091599.367723796
2024-04-30,1081978.9668220475
2024-05-01,1081822.4231357377
2024-05-02,1089127.176487304
2024-05-03,1097190.5332091248
2024-05-06,1104377.472315944
2024-05-07,1108943.1093157493
2024-05-08,1114009.388946235
2024-05-09,1123971.1160245696
2024-05-10,1120811.821526126
2024-05-13,1124008.6461734956
2024-05-14,1127574.1346319306
2024-05-15,1131075.6202959053
2024-05-16,1138144.0820966712
2024-05-17,1140708.8709756844
2024-05-20,1130427.362003768
2024-05-21,1138847.2256125787
2024-05-22,1132028.939324157
2024-05-23,1116226.1649415123
2024-05-24,1120510.9781536476
2024-05-28,1115556.986084159
2024-05-29,1108228.069048629
2024-05-30,1117066.5034404136
2024-05-31,1131185.5449505607
2024-06-03,1125526.0596063072
2024-06-04,1133067.683218631
2024-06-05,1137741.567036193
2024-06-06,1139256.4531085084
2024-06-07,1142768.7143266823
2024-06-10,1144085.017108287
2024-06-11,1131973.9243170426
2024-06-12,1125422.7103647874
2024-06-13,1125526.9918072082
2024-06-14,1122879.1029246629
2024-06-17,1136205.6719682647
2024-06-18,1142740.263403186
2024-06-20,1151222.0921350357
2024-06-21,1149288.0063150742
2024-06-24,1161493.5845110887
2024-06-25,1147617.9638642839
2024-06-26,1140684.5214781335
2024-06-27,1136778.58474216
2024-06-28,1093311.5042133515
2024-07-01,1100852.5018036377
2024-07-02,1105234.0718947365
2024-07-03,1103045.349018756
2024-07-05,1100140.2377165635
2024-07-08,1095717.0072439683
2024-07-09,1097317.9336169236
2024-07-10,1111174.134444976
2024-07-11,1115738.2288171302
2024-07-12,1120665.2192700494
2024-07-15,1126109.5946047623
2024-07-16,1146193.6115573533
2024-07-17,1153480.6705480302
2024-07-18,1135601.9945731498
2024-07-19,1117663.784381019
2024-07-22,1129424.8987925132
2024-07-23,1131574.6769180167
2024-07-24,1117325.7644658224
2024-07-25,1109829.1313810446
2024-07-26,1122018.9834737875
2024-07-29,1118015.1537771323
2024-07-30,1135703.5074377158
2024-07-31,1138453.7532186606
2024-08-01,1126243.5278976385
2024-08-02,1107748.2027401908
2024-08-05,1079474.0300287611
2024-08-06,1089932.5717217543
2024-08-07,1090301.285478331
2024-08-08,1110655.2396188872
2024-08-09,1112434.0079908355
2024-08-12,1104945.4392369443
2024-08-13,1120079.0597402211
2024-08-14,1128943.6671789342
2024-08-15,1143465.5432798788
2024-08-16,1150791.1046958468
2024-08-19,1155029.7791400186
2024-08-20,1151844.2465630944
2024-08-21,1155002.2995406564
2024-08-22,1152718.4657987996
2024-08-23,1168851.796464388
2024-08-26,1172313.2843450948
2024-08-27,1178921.5485281392
2024-08-28,1169809.8147940084
2024-08-29,1180855.9609121724
2024-08-30,1187138.7955717489
2024-09-03,1163326.4587721273
2024-09-04,1169029.970380251
2024-09-05,1161328.6964163228
2024-09-06,1148569.2795347616
2024-09-09,1163535.9035889169
2024-09-10,1144756.923580433
2024-09-11,1148792.1031565
2024-09-12,1154372.5966715147
2024-09-13,1162558.0476526548
2024-09-16,1174611.1702875425
2024-09-17,1174124.6801676084
2024-09-18,1169115.4044718076
2024-09-19,1182567.0671533872
2024-09-20,1194920.2462586118
2024-09-23,1195854.9522064878
2024-09-24,1200132.758175726
2024-09-25,1196459.0971296942
2024-09-26,1204933.7416533148
2024-09-27,1206469.3246039068
2024-09-30,1199369.0117415106
2024-10-01,1196266.8586538946
2024-10-02,1179579.3467520392
2024-10-03,1171188.5836434003
2024-10-04,1183332.2883457548
2024-10-07,1170910.9064626524
2024-10-08,1181175.43710652
2024-10-09,1204552.8029549848
2024-10-10,1203021.2057030927
2024-10-11,1219495.8359597456
2024-10-14,1227916.4074738752
2024-10-15,1228654.0316651594
2024-10-16,1242214.642558409
2024-10-17,1256980.0417969953
2024-10-18,1259670.6229238568
2024-10-21,1242873.2950544416
2024-10-22,1244673.049483305
2024-10-23,1235640.0498418866
2024-10-24,1214975.9136457501
2024-10-25,1198654.9609937726
2024-10-28,1204199.0426072753
2024-10-29,1198386.8522233642
2024-10-30,1190349.493618933
2024-10-31,1187247.4636735595
2024-11-01,1196079.152343176
2024-11-04,1182972.3704482748
2024-11-05,1199164.7508818228
2024-11-06,1260024.880159033
2024-11-07,1251356.929982794
2024-11-08,1262439.9596916563
2024-11-11,1281615.1992660887
2024-11-12,1285359.0326897032
2024-11-13,1284382.4754539854
2024-11-14,1273738.3074928648
2024-11-15,1279268.432023657
2024-11-18,1273780.7267204649
2024-11-19,1264716.9268890745
2024-11-20,1262287.5146538145
2024-11-21,1281772.7569633848
2024-11-22,1298652.954881323
2024-11-25,1306359.1164299375
2024-11-26,1305766.4014526731
2024-11-27,1307724.5475996726
2024-11-29,1315483.8841780417
2024-12-02,1307507.4919203513
2024-12-03,1300988.8237074607
2024-12-04,1303709.7905272238
2024-12-05,1299911.4198149436
2024-12-06,1302449.2057471182
2024-12-09,1283569.1927143384
2024-12-10,1279598.8740510275
2024-12-11,1286431.07607358
2024-12-12,1281702.623982363
2024-12-13,1276520.6920098593
2024-12-16,1287600.4105462362
2024-12-17,1276279.6325845052
2024-12-18,1237314.1876852857
2024-12-19,1243364.4697511427
2024-12-20,1255840.8886811812
2024-12-23,1256588.8779184592
2024-12-24,1270116.969681002
2024-12-26,1274548.9197199119
2024-12-27,1263522.830379702
2024-12-30,1250108.5224619696
2024-12-31,1251909.9210902045
2025-01-02,1247812.8657847235
2025-01-03,1254603.8039484809
2025-01-06,1245501.2324724982
2025-01-07,1243264.7341166327
2025-01-08,1241230.3238383124
2025-01-10,1215436.9023104499
2025-01-13,1222148.9319239447
2025-01-14,1227732.009957392
2025-01-15,1254918.495278437
2025-01-16,1267543.1809833844
2025-01-17,1274814.0291755153
2025-01-21,1290222.3425307362
2025-01-22,1292903.7429420473
2025-01-23,1299827.2997428896
2025-01-24,1290014.1478759767
2025-01-27,1307130.1798622133
2025-01-28,1297800.8250953676
2025-01-29,1305658.532637787
2025-01-30,1332555.4900390627
2025-01-31,1320929.6546989786
2025-02-03,1315150.3377019216
2025-02-04,1319598.620969389
2025-02-05,1323284.1817616236
2025-02-06,1303489.7924138377
2025-02-07,1285516.720894209
2025-02-10,1289410.449427704
2025-02-11,1290130.8783768846
2025-02-12,1290145.35963427
2025-02-13,1296976.3710461275
2025-02-14,1297083.9097129595
2025-02-18,1324650.1192394411
2025-02-19,1328132.3640540696
2025-02-20,1311062.6675326922
2025-02-21,1297780.8727170678
2025-02-24,1310579.1917433208
2025-02-25,1312324.9794969752
2025-02-26,1307091.156049305
2025-02-27,1302986.9290030939
2025-02-28,1318891.0075820428
2025-03-03,1306075.088312481
2025-03-04,1277076.9140609247
2025-03-05,1289780.408028683
2025-03-06,1272613.1866553118
2025-03-07,1281292.5370714227
2025-03-10,1253280.2584557002
2025-03-11,1233337.8393719066
2025-03-12,1228126.4623343318
2025-03-13,1220061.2987067073
2025-03-14,1238411.775551495
2025-03-17,1257197.3052450677
2025-03-18,1249552.0896713373
2025-03-19,1254040.6869509164
2025-03-20,1252757.0459548228
2025-03-21,1241630.3820218393
2025-03-24,1257252.8512035562
2025-03-25,1259251.597806637
2025-03-26,1253980.3360649988
2025-03-27,1244711.6190266078
2025-03-28,1220316.1566305582
2025-03-31,1230475.0996221735
2025-04-01,1236644.2131962015
2025-04-02,1250178.7147615473
2025-04-03,1174629.3416567806
2025-04-04,1102103.5153482705
2025-04-07,1082168.9780596849
2025-04-08,1066870.049265423
2025-04-09,1160104.260651192
2025-04-10,1115776.2105414812
2025-04-11,1131196.7799733775
2025-04-14,1149165.8913524821
2025-04-15,1147350.41318874
2025-04-16,1129724.9023183328
2025-04-17,1150124.5304312746
2025-04-21,1135545.4949507753
2025-04-22,1168602.8484473268
2025-04-23,1174516.2582526247
2025-04-24,1187282.9061369936
2025-04-25,1182503.4260497133
2025-04-28,1188414.0133872072
2025-04-29,1210407.6180434267
2025-04-30,1206775.969022278
2025-05-01,1208314.6609091798
2025-05-02,1233665.213037018
2025-05-05,1228145.7847495119
2025-05-06,1213662.5369696657
2025-05-07,1229419.7395720521
2025-05-08,1240208.2612929384
2025-05-09,1234308.564572815
2025-05-12,1271940.1475043336
2025-05-13,1276687.1699309389
2025-05-14,1275927.6351904909
2025-05-15,1300057.8633704225
2025-05-16,1309053.6496748964
2025-05-19,1306601.7099051515
2025-05-20,1303121.1898703615
2025-05-21,1278009.0387511293
2025-05-22,1285547.4371504823
2025-05-23,1280375.7204031984
2025-05-27,1311984.9267554323
2025-05-28,1298425.1154112855
2025-05-29,1296817.362355713
2025-05-30,1297822.8414320985
2025-06-02,1301370.4276557008
2025-06-03,1308873.1199794542
2025-06-04,1304345.14244236
2025-06-05,1306482.3657013322
2025-06-06,1319101.8568054582
2025-06-09,1311245.9855850297
2025-06-10,1315452.1067308162
2025-06-11,1318927.3017238963
2025-06-12,1323025.7034174388
2025-06-13,1302887.1390673106
2025-06-16,1318788.8270327037
2025-06-17,1307275.7682177012
2025-06-18,1313633.5003229564
2025-06-20,1316868.2106768077
2025-06-23,1332799.4504127468
2025-06-24,1345741.730844784
2025-06-25,1340100.098369427
2025-06-26,1364495.7715032771
2025-06-27,1394151.1500890926
2025-06-30,1414203.348697491
2025-07-01,1428014.7206170617
2025-07-02,1433843.36149667
2025-07-03,1448557.1563804895
2025-07-07,1434655.1011031764
2025-07-08,1415884.2775766565
2025-07-09,1411907.8514382592
2025-07-10,1419958.1215945703
2025-07-11,1407478.5921792109
2025-07-14,1416020.6984227183
2025-07-15,1399429.0970204356
2025-07-16,1408088.6866887095
2025-07-17,1419016.6049855235
2025-07-18,1420730.824761982
2025-07-21,1418987.8994766427
2025-07-22,1423866.788713093
2025-07-23,1441392.9752206309
2025-07-24,1405177.4589656107
2025-07-25,1412094.8408096659
2025-07-28,1413650.6454324457
2025-07-29,1415074.3590683558
